Nome: TRAMANDAI;;;;;;;;;;
Codigo Estacao: A834;;;;;;;;;;
Latitude: -30.01027777;;;;;;;;;;
Longitude: -50.13583333;;;;;;;;;;
Altitude: 4.56;;;;;;;;;;
Situacao: Operante;;;;;;;;;;
Data Inicial: 2011-01-01;;;;;;;;;;
Data Final: 2023-12-31;;;;;;;;;;
Periodicidade da Medicao: Diaria;;;;;;;;;;
;;;;;;;;;;
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
21/11/2022;0;1010.7;17.7;23.7;21.4;20.1;79.7;73;null;null
22/11/2022;3.6;1010.7;17.3;21.6;20.2;20.4;83.8;80;null;null
23/11/2022;10.2;1012.3;16.1;23.9;20.3;17.9;77.4;64;null;null
24/11/2022;0;1014.5;14.7;23.2;20.8;16.8;68.4;58;null;null
25/11/2022;.2;1017.7;14.4;23.5;21.4;19.1;64.4;57;null;null
26/11/2022;0;1019;18.1;24.7;22.3;20;77.2;67;10.8;4.6
27/11/2022;3;1019;18.6;24.9;22.9;21.7;76.5;68;12;7.6
28/11/2022;0;1015.7;18.1;24.6;22.5;21.4;76.2;69;12.8;7.8
29/11/2022;.2;1010.8;18.1;24.8;22.4;21.3;76.5;71;13.7;7.9
30/11/2022;.8;1007.7;18.6;24.8;22.3;20.7;79.4;72;13.1;7
01/12/2022;23.2;1006.3;19;23.5;21.9;20.7;83.6;78;18.2;7.2
02/12/2022;.2;1008.2;18.8;24.8;22;20.4;82.2;73;14.4;4.3
03/12/2022;1;1010;19.2;24.8;22.1;20.5;83.6;77;6.5;2.4
04/12/2022;.4;1008.1;19.6;24.1;22.2;21;85.2;80;7;1.8
05/12/2022;7.4;1011;19.7;26;23.1;21.1;81.3;71;8.7;2.3
06/12/2022;0;1013.1;19;25.4;23.2;21.9;77.7;70;6.9;3.1
07/12/2022;0;1012.6;17;26.2;23.2;21.6;68.8;57;6.8;3
08/12/2022;0;1008;17.5;25.6;23.5;21.1;69.3;60;10.7;5.7
09/12/2022;0;1007.9;19.7;26.7;23.8;21.8;77.9;69;10.7;4.4
10/12/2022;0;1008.4;19.7;25.8;23.2;21.3;80.8;73;12.6;4.4
11/12/2022;0;1008.6;20.2;26.2;23.8;22;80.5;73;8.4;3.9
12/12/2022;.2;1002.2;17.8;37.5;23.6;19.9;73;27;17;3.7
13/12/2022;4.6;1008.7;13.7;24.2;21;17.7;64;44;13;5
14/12/2022;0;1013;13.8;25;21.6;16.7;61.8;49;11.7;3.8
15/12/2022;0;1010.3;16.8;25.6;23;21;68.5;59;15;6.1
16/12/2022;0;1010;15.7;25.3;21.8;19.6;69.5;47;13.6;4.4
17/12/2022;0;1012;13.4;24.6;21.5;16.4;60.3;47;11.7;4.6
18/12/2022;3.6;1015;15.9;22.1;20.4;19;75.7;62;15.6;8.5
19/12/2022;8.6;1016.5;16;22.5;20.7;18.7;74.8;61;17.1;9
20/12/2022;2.8;1015.4;17.2;23.1;21.3;19.1;77.7;70;14.6;7
21/12/2022;.4;1016.3;17.2;25;21.8;19.8;75.6;63;11.6;4.6
22/12/2022;0;1015.8;15.5;24.3;22;20;67;57;11.9;6.5
23/12/2022;0;1013.6;16.6;24.5;21.8;19.6;72.8;60;11.8;6.3
24/12/2022;0;1012.3;16.8;24;21.1;19.3;76.3;66;14.4;6.2
25/12/2022;0;1012.8;17;23.3;20.6;18.6;80;71;8.6;3.4
26/12/2022;0;1012.7;17.4;24;21.6;20.2;77.1;70;9.7;3.3
27/12/2022;0;1012.9;16.4;24.2;21.5;19.5;72.8;65;6.6;2
28/12/2022;12.2;1008.3;16.9;24.6;21.1;19.6;77.1;52;15;5.4
29/12/2022;1.2;1011.8;15.4;25.1;21.4;18.2;69.2;59;12.2;3.6
30/12/2022;0;1014.5;15.5;24.7;21.7;17.7;67.8;56;9.2;4
31/12/2022;0;1012.8;18.7;26.1;23.1;20;76.8;63;8.4;3.6
01/01/2023;0;1011.9;19.7;26;23.2;20.7;81.1;73;12.4;5.6
02/01/2023;0;1006.9;19.6;25.5;23.1;22;80.7;73;16.4;5.6
03/01/2023;3.6;1007.4;17.9;26.2;23.1;21.7;72.8;60;12.9;3.4
04/01/2023;0;1010.5;17.6;26.1;22.8;20.3;73.2;62;7.3;2.2
05/01/2023;0;1014.3;17.7;26.2;23.3;21.5;70.7;60;9.1;4.5
06/01/2023;0;1018.9;16.8;26.3;23.6;21.6;66;53;11.2;5.7
07/01/2023;0;1021.2;16.9;25.6;23.4;22;67.2;62;11.7;5.7
08/01/2023;1.4;1019.3;16.9;25.9;23;21;68.8;59;12.9;5.8
09/01/2023;0;1015.6;17.7;25.6;23.4;21.5;70.4;63;11.1;6.5
10/01/2023;0;1012.8;18.6;25.9;23.1;21.4;75.9;64;11.6;4.5
11/01/2023;0;1010.5;18.8;27.5;23.2;20;76.7;58;10.8;2.9
12/01/2023;.2;1007.1;19.1;27.1;23.4;20.2;77.1;62;9.3;3.9
13/01/2023;0;1005.8;19.8;26.4;22.8;20.8;83.5;72;11.3;3.2
14/01/2023;15.4;1008.3;18.6;27.4;23.4;20.7;75;57;12.8;3.3
15/01/2023;4.2;1013.7;19.5;25.8;22.7;21.7;81.9;76;7.3;1.8
16/01/2023;.4;1014.1;20.1;27.3;24.4;22.4;77;67;7.6;3.6
17/01/2023;0;1015.6;20.2;27.2;24.8;22.9;75.9;66;8.9;4.3
18/01/2023;.6;1017.6;20.6;24.6;23.9;23;81.6;74;11.1;6.4
19/01/2023;11.6;1016.7;20.5;26.3;24.4;23.1;79;73;10.4;6.7
20/01/2023;1.4;1011.8;20.4;27.6;24.9;22.8;76.5;66;10.7;5.6
21/01/2023;0;1006.3;19.9;27.2;24.2;22.5;77.4;67;14.5;4.6
22/01/2023;6.6;1004.7;19.5;32.9;25.6;21.4;70.8;38;10.4;2.9
23/01/2023;0;1008.1;20.6;28.2;24.9;21.9;77.3;68;6.4;2.4
24/01/2023;0;1008.3;20;27.7;25.2;21.1;73.3;60;7.3;3.5
25/01/2023;0;1009.8;21.8;28.7;26;23.9;78;70;9.2;4.2
26/01/2023;0;1010.5;21.8;28.5;26.5;25.3;75.8;65;12.3;5.7
27/01/2023;.4;1010.3;19.7;27.2;24.9;23.6;73.2;62;13.2;5.7
28/01/2023;0;1010.7;19.1;26;23.3;21;77.7;70;10.6;4.3
29/01/2023;1.6;1010.8;20.3;27.5;24.5;22.1;77.7;71;9.8;2.2
30/01/2023;0;1008.9;19.8;27.8;24.2;21;77.2;64;9;2.5
31/01/2023;0;1007.4;20.3;32.9;25;22.4;75.8;42;7.9;2.7
01/02/2023;.2;1010.1;20.9;29.4;25.6;21.8;75.4;61;5.6;2.1
02/02/2023;0;1011.1;21.3;29.1;26.2;23.8;74.9;64;9.1;3.6
03/02/2023;0;1007.1;21;29.7;25.9;25;74.6;57;11.2;3.4
04/02/2023;.2;1007.9;19;27.4;23.9;22.4;74.4;59;15.5;4.1
05/02/2023;.4;1009.8;16.4;29.3;23.7;19.9;65.8;36;15.5;3.6
06/02/2023;.8;1011.4;17.9;30.4;24.6;20;68.2;39;6.9;2.6
07/02/2023;.4;1012.8;17.6;28.1;25.1;20.6;63.6;55;9.4;4
08/02/2023;.2;1011.9;20.6;28.3;26.2;24.4;71.4;64;13.5;6.5
09/02/2023;0;1011.3;20.4;28.3;25.7;24.2;72.8;62;16.4;5.6
10/02/2023;0;1011.8;20.9;28.8;25.8;22.9;74.4;64;12.1;4.3
11/02/2023;0;1012.1;20.5;29.8;25.7;20.7;73.5;48;7.8;3
12/02/2023;0;1011;19.3;28.6;25.4;20.4;69.4;40;11.3;4.2
13/02/2023;0;1008.6;21.2;29;26.2;24.2;74.5;66;13.6;6.2
14/02/2023;0;1006.1;20.6;30.3;25;22.7;77.2;53;9.2;2.9
15/02/2023;5.4;1005;18.9;27.6;24.3;21.3;72.7;59;14.7;2.9
16/02/2023;.8;1002.7;20.2;28;24.6;21.7;76.7;63;8.7;2.5
17/02/2023;1;1002.9;18;26.5;23.5;21.8;71.8;54;13.3;5.1
18/02/2023;1.2;1017.9;5.9;22.9;18.5;14;45;25;12.3;4.4
19/02/2023;.6;1021.6;11.8;25.1;20;13.4;60.8;44;10.3;3.1
20/02/2023;0;1017;17;23.3;21.5;21.4;76;60;12.7;4.5
21/02/2023;0;1014.3;18.1;26.5;22.6;19.9;76.5;59;13.6;3.7
22/02/2023;.2;1017.3;18;26;23.6;20.5;70.8;60;8.8;3.7
23/02/2023;0;1015.6;19;25.6;23.6;22.6;75.7;69;12.4;6.1
24/02/2023;4.2;1010.6;18.6;25.3;23.1;20.9;76.3;64;15.6;3.3
25/02/2023;.2;1006.9;18;28.4;22.7;19.9;75.3;57;13.3;1.7
26/02/2023;10.4;1011.2;16.7;29.2;24.2;19.7;64.5;38;7.5;1.7
27/02/2023;0;1018;18.8;27.4;23.4;19.1;75.8;58;7.9;2.7
28/02/2023;0;1018.2;19.4;26.9;24.5;20.5;73.5;63;11.7;4.8
01/03/2023;0;1014.3;19.7;27.3;25;23.3;72.7;64;14.3;7
02/03/2023;0;1011.2;20.1;27.4;25;23.2;74.4;67;14.9;5.4
03/03/2023;0;1010.9;20.8;26.6;24.8;23.3;78.4;71;8.6;3.4
04/03/2023;21.6;1008.9;20.8;27.5;24.4;23.3;80.5;70;12.1;3.5
05/03/2023;49.4;1009.3;19.9;25.3;23.3;22.2;80.9;71;13.5;4.5
06/03/2023;17.6;1008.7;20.5;25.1;24.2;22.7;80.2;75;13.6;5.8
07/03/2023;14.6;1007;20.7;26.9;25;23.2;77.1;71;15.5;4.2
08/03/2023;0;1008.6;20.4;28.7;25.5;23.3;73.9;62;10.9;1.4
09/03/2023;.2;1012.4;20.9;30.4;25.9;23.2;74.7;52;8.6;2.3
10/03/2023;0;1014.1;22.2;27.7;26;24.9;79.3;75;8.2;3.9
11/03/2023;0;1014.5;21.3;28;26.1;24.3;75.4;68;9.1;4.5
12/03/2023;0;1016.2;21.4;28.2;26.3;25.2;74.4;69;10.7;6.3
13/03/2023;0;1016.2;21.1;27.7;26;24.2;74.5;70;12.5;6.8
14/03/2023;0;1015.5;21.2;27.3;25.8;24.4;75.8;71;13.2;6.7
15/03/2023;0;1015.2;21.1;27.3;25.5;24.3;76.7;70;13.9;7.3
16/03/2023;0;1014.3;20.3;26.9;25.1;23.6;74.9;67;14.8;6.2
17/03/2023;0;1014.1;20.2;26.8;24.7;23.2;76.5;67;11.7;5.7
18/03/2023;0;1014;19.7;26.4;24;22.3;77;64;10.7;4.4
19/03/2023;.2;1012.5;19.4;26.1;23.3;21.4;79;69;8.8;3.3
20/03/2023;0;1011.5;18.9;33.9;24.9;20.7;71.5;34;13.8;1.9
21/03/2023;0;1015.5;20.3;28.5;24.7;22.4;76.9;65;5.2;2
22/03/2023;0;1018.1;19.9;25.9;24.6;24.2;75.1;66;13;5.8
23/03/2023;0;1015.8;19.7;26.5;24.7;23.4;73.9;63;14;6.3
24/03/2023;1.2;1015.5;20.3;25.7;24;22.6;80.2;69;8.4;2.8
25/03/2023;0;1012.9;19.5;26.2;24;22.6;76.4;67;15.1;6.7
26/03/2023;8.6;1011;17.8;27.4;23.8;21.7;70;48;15.7;5
27/03/2023;0;1017.1;15.5;26.2;21.9;18.4;68.3;48;7.5;3
28/03/2023;0;1014.5;16.6;25.3;23.4;21.5;66;53;13.5;6.3
29/03/2023;0;1010.6;20.1;27.4;24.4;22.1;77.1;59;12.8;4.5
30/03/2023;0;1012.6;17.9;27.3;24.1;21.9;68.9;54;9.7;2.6
31/03/2023;0;1012.7;18.7;31.8;24.6;20.4;71.7;44;12.8;2.8
01/04/2023;0;1015.3;12.2;24.3;20.1;15.4;61.2;42;14.8;6
02/04/2023;0;1016.8;14.2;25.4;20.7;16.7;68;47;7.8;3.2
03/04/2023;0;1014.1;15.8;25.2;23;20.4;64.4;49;11.7;4.9
04/04/2023;0;1012.7;17.5;28.2;22.8;18.6;73;46;10.6;3.8
05/04/2023;2;1016.4;16.8;24.6;23;20.5;68.7;58;9.3;4.8
06/04/2023;0;1017.7;15.2;23.3;21.9;21.6;66;53;12;5.5
07/04/2023;14.8;1017;15.9;21.6;19.9;18.5;78;64;11.3;3.5
08/04/2023;2;1018.1;16.4;23.8;20.5;18;77.6;64;9.7;4.1
09/04/2023;1.8;1017.8;17.5;24.6;22.5;19.9;73.5;64;11.6;5.8
10/04/2023;0;1017;18.9;26;23.5;21.3;76.2;66;13;4.4
11/04/2023;0;1013.9;19.4;26.6;23.5;20.5;78.2;67;8.1;2.8
12/04/2023;0;1009.8;19;33.9;24.8;21.1;72.3;31;13.9;2.9
13/04/2023;0;1010.9;17.2;22.9;21.4;20.7;77.1;68;15.9;3.1
14/04/2023;5.8;1015.8;15.6;21.1;19.4;18;79.1;66;10.1;4.7
15/04/2023;2.6;1017.4;15.9;23.3;20.7;17.7;74.4;58;13.7;5.1
16/04/2023;3.4;1012.9;17.2;24.8;21.7;20;76.3;62;14.8;5
17/04/2023;4.8;1006.7;15.9;22.2;20.2;19.2;77.1;59;13;4.2
18/04/2023;0;1004.4;13.2;24.7;19.7;16.5;67.8;42;8.4;2
19/04/2023;0;1005;6.5;20.2;16.6;14.8;52.9;33;16.6;4.8
20/04/2023;.2;1015.1;9.3;21.6;15.8;12.3;66.5;45;15.7;5
21/04/2023;.2;1019.7;13.8;22.1;18.4;13.9;75.3;59;12.1;3.2
22/04/2023;0;1019.5;14.9;24;21.1;16.8;68.1;51;12.9;3.1
23/04/2023;0;1020.6;17.3;24;21.3;18.2;78.5;68;10.8;3.8
24/04/2023;.2;1020.3;17.7;24.3;22.2;20.8;75.9;65;14.7;6.2
25/04/2023;2.4;1017.4;17.8;24.4;22.3;20.2;75.5;62;13.3;6.1
26/04/2023;11.8;1012.6;16.8;24.1;20.6;17.9;79.4;62;10.3;2.4
27/04/2023;6;1012.9;15;24.1;20;17.9;73.6;55;11;3.7
28/04/2023;.2;1016.8;13.3;23.5;19.3;15.3;70.1;46;5.3;1.9
29/04/2023;0;1017.2;14.5;23.6;20.7;17.3;67.7;59;11.5;4.7
30/04/2023;0;1015.1;16.8;24.5;21.8;18.7;73.6;61;12.7;4.5
01/05/2023;0;1014.1;15.8;27.5;21.9;18.8;68.8;47;10.5;3.3
02/05/2023;18;1014.8;17.7;21.5;20.5;19.3;83.9;77;12.9;4.6
03/05/2023;10.2;1015.1;16.8;21.5;20.2;18.8;80.7;75;16;9.5
04/05/2023;14;1014.7;18.5;22.6;21.5;19.9;83.2;79;14.4;2.6
05/05/2023;6.6;1018;18.7;22.2;21.2;20.2;85.5;84;5.4;1
06/05/2023;59.2;1016.8;18.6;22;21.4;20.4;84.3;81;9.7;3.7
07/05/2023;3.4;1013.3;19.5;23.8;22.4;20.8;83.5;79;7.4;2.6
08/05/2023;5.4;1015;15.7;22.9;19.7;18.6;77.8;63;13.4;3.2
09/05/2023;.6;1018.1;11.5;24.1;19.1;16.2;62.6;42;10.1;2.9
10/05/2023;0;1017.8;12;21.6;16.8;14.1;74.5;51;9.4;2.1
11/05/2023;0;1017.3;11.1;18.8;15.6;13.6;75;57;12.3;3.8
12/05/2023;1.2;1020.2;11.4;20;15.9;13.4;75.3;54;9;2.2
13/05/2023;0;1019;9.9;21.4;15.6;11.3;70.5;38;4.1;1.4
14/05/2023;.2;1018.6;11;23.4;17.5;12.9;67.2;45;8.6;2.2
15/05/2023;0;1018.4;11.8;24.3;18;12.9;69.2;43;11;2.4
16/05/2023;0;1019.9;13;23;18;14.2;73.7;53;5.7;2.5
17/05/2023;0;1019.3;13;21.6;19.6;16.4;66.1;58;14;5.7
18/05/2023;0;1019.1;14.3;22.1;20.2;19.1;69;58;15.3;6.9
19/05/2023;0;1017.7;14.2;22.2;18.5;13.1;76.6;58;10.7;3.2
20/05/2023;0;1016.3;14.1;25.3;18.9;14.1;74.9;47;10.7;1.8
21/05/2023;.2;1015.6;15.4;21.3;18.8;16;81.1;71;10.8;2.6
22/05/2023;0;1015.9;15.4;22.8;20;17.4;75.4;62;8.1;1.6
23/05/2023;0;1017.8;16;23.7;20.3;16.4;76.8;60;5.2;1.7
24/05/2023;.2;1017.5;17.8;23.3;21.1;18.9;81.6;69;10.6;4.4
25/05/2023;0;1016.9;16.7;23.8;21.5;19;75;58;9;3.8
26/05/2023;0;1014;16.9;23.9;21.6;19.6;75.1;63;11;5.2
27/05/2023;.4;1015.6;16.4;22.6;20.6;19.3;77.1;66;13.9;4
28/05/2023;1.8;1022.3;9.8;20.2;18;16.4;59.2;47;12.6;5
29/05/2023;0;1022.8;9.7;20.3;16;11.3;67.7;49;8.1;2.7
30/05/2023;0;1021.4;12.8;21.2;19.3;14.6;66;59;12.7;5.7
31/05/2023;0;1019.4;13.8;23.6;19;15.5;72.7;53;10.5;1.9
01/06/2023;.2;1020;12.6;25.1;18.2;13.4;72.6;40;7.5;1.5
02/06/2023;0;1018.7;13.9;22.9;18.5;13.2;75.1;64;8.1;2.1
03/06/2023;0;1016.5;12.8;26.6;19.9;13.4;66.5;35;10;2
04/06/2023;0;1018.2;13.2;26.5;19.8;14.4;67.2;47;6.5;1.1
05/06/2023;0;1021.3;13.5;20.1;18.2;17.7;74.7;61;8.8;2.6
06/06/2023;0;1020.4;12.4;21.1;16.5;11.2;77.2;62;10.5;2.6
07/06/2023;0;1017.9;14.3;27.1;20.1;13.9;70.9;44;9.6;2
08/06/2023;0;1017.3;15.4;23.8;20.2;16.9;74;61;8.8;1.9
09/06/2023;0;1012.7;13.3;29.2;21.6;15;62.6;31;9.3;1.8
10/06/2023;0;1009.8;14.4;26.1;21.1;18.6;66.3;45;8.5;2
11/06/2023;34.6;1015.6;10.9;19.6;13.4;11.8;85.2;71;15.5;3.8
12/06/2023;1.2;1023.2;5.1;13.6;10.9;8.8;67.8;50;10.5;3.2
13/06/2023;0;1028.2;5.9;16.4;11;6.5;71;58;9.4;3
14/06/2023;1.4;1025.8;11;18.1;15.9;10.2;73.5;60;12;5.9
15/06/2023;11;1019.1;13.6;18.5;17.5;16.2;78.3;61;21.3;10.6
16/06/2023;67.8;1010;13.3;18.5;16;14.9;83.5;77;28.3;6.2
17/06/2023;18.8;1021.5;8.6;16.2;14.1;12.7;69.7;50;16.1;5.2
18/06/2023;0;1023.7;6.2;14.8;11.9;9.5;68.7;51;11.3;3
19/06/2023;0;1024.4;7.6;16.8;12.1;6.5;75;60;12.9;4
20/06/2023;0;1020.9;10.2;17.8;15.3;11.3;71.6;60;14;3.2
21/06/2023;0;1017.2;11.8;18.7;16.2;13.5;75.5;63;4.6;1.2
22/06/2023;5.4;1014.1;13;18.1;16.7;15.3;79;70;9.6;2.1
23/06/2023;.4;1013.1;14.2;18.5;17.1;16;82.9;79;9.3;2.2
24/06/2023;.8;1012.1;15.2;22;18.6;16.3;81;68;6.9;1.3
25/06/2023;0;1013.6;15.4;27;21;17.3;71.2;49;12.1;1.9
26/06/2023;0;1015;16;21.9;19.5;17.9;80.6;72;6.4;2.4
27/06/2023;0;1013.3;14.1;24.8;19.7;16.6;70.6;55;6.6;1.4
28/06/2023;0;1016;13.1;23.4;17.8;15.8;74.5;55;14.5;2.6
29/06/2023;1.2;1025.9;7.2;17.1;13.8;10.1;66.1;44;7.9;2.4
30/06/2023;0;1023.7;10;18.2;16;12.6;67.5;57;8.2;3
01/07/2023;0;1021.7;12.7;18.3;15.5;11.6;84;77;4.4;1.4
02/07/2023;.2;1020.2;13.7;17.7;16.1;13.5;85.9;79;11;2.6
03/07/2023;0;1021;14.3;19.8;18.2;15.5;78;70;15.1;6.7
04/07/2023;0;1019.4;14.3;20.9;18.3;17;78;58;12.9;4.2
05/07/2023;0;1017.5;12.2;20.4;17.5;12.6;71.2;58;9.5;2.1
06/07/2023;0;1013.7;13.5;21;17.8;13.7;76.2;59;5;1.6
07/07/2023;4.8;1013.9;14.8;19;17.9;16.8;82;74;9.8;2.9
08/07/2023;48.2;1013.8;13.7;19.3;17.6;16;78.3;71;12.7;5.2
09/07/2023;0;1016.3;13.6;19.6;18.2;16.7;74.4;69;13.1;5.4
10/07/2023;0;1014.5;13.7;19.1;17.6;16.6;78.1;70;12.9;3.5
11/07/2023;0;1016.7;12.9;18.7;16.7;15.3;78.5;71;13.3;4.1
12/07/2023;25.2;1008;14.6;18.2;17.3;15.7;84;77;17.7;10
13/07/2023;null;null;null;18.7;null;13.8;80.4;67;18.3;null
14/07/2023;null;null;null;14.5;null;null;70.1;58;null;null
15/07/2023;0;1020.6;6.8;15.2;10.9;6.8;76.3;65;6.8;1.5
16/07/2023;0;1017.9;8.3;15.4;12.7;9.6;74.8;58;9.6;2.5
17/07/2023;0;1021.8;5.5;13.5;10.7;8.7;71.2;44;10.7;3.2
18/07/2023;0;1027.9;4.4;14.9;9.7;6.2;70.2;46;8;2.6
19/07/2023;0;1031.9;6.2;16;11.1;6;72.6;60;8.7;2.6
20/07/2023;0;1027.2;12;17.6;16;10.1;76.9;69;14.7;7.7
21/07/2023;5.2;1022.1;14;18.9;17.1;15.7;81.7;74;11.7;5.4
22/07/2023;.2;1018;14.6;19.5;18;16.8;80.3;74;12.6;6.7
23/07/2023;0;1018.1;14.7;28.9;19.4;17.5;74.7;43;12.2;3.8
24/07/2023;0;1022;14.1;18.3;17.3;16.3;81.5;79;11.4;3
25/07/2023;0;1016.7;15.3;18.7;17.8;16.8;85.6;81;10.8;2.8
26/07/2023;2.2;1012.6;15.2;25;19.5;17;76.8;54;10.4;3.3
27/07/2023;3.2;1021.6;9.2;18.7;15;12.4;69;48;9;3.2
28/07/2023;29.6;1023.8;9.3;16.9;14.3;13;72.9;59;10.3;4.3
29/07/2023;4.2;1026.5;7.6;17;12.7;8.9;71.1;58;7.8;2.6
30/07/2023;0;1022.4;9.9;17.6;15.2;12.1;70.5;60;11.4;3.9
31/07/2023;0;1021.6;12.3;23.3;16.5;12.1;76.4;59;5.9;1.3
01/08/2023;null;1020.3;13.8;19.8;17.6;14.9;78.2;69;7.6;3
02/08/2023;null;1016.7;14.5;28.1;19;14.3;76.1;43;7.5;1.6
03/08/2023;null;1018.4;14.1;20.8;18;17.4;78.4;65;9.6;3
04/08/2023;null;1017.2;14.1;19;17.4;16.3;80.9;76;8.4;2.3
05/08/2023;null;1019.4;14.2;18;17;16.1;83.5;76;7.3;2.3
06/08/2023;null;1014.7;15.1;18.2;17.5;16.2;85.8;84;11.3;4.4
07/08/2023;null;1017.1;13;20.8;16.4;16.2;80.5;64;15.9;2.8
08/08/2023;null;1027.8;9.6;17.6;16.3;14.4;64.8;55;12.8;6.4
09/08/2023;null;1022.3;12.6;17;16.2;15.5;79.3;68;16.4;7.9
10/08/2023;null;1014.7;14.9;19.1;17.2;16.1;86.3;81;12.4;4.9
11/08/2023;null;1010.3;15.1;25.1;18.9;16.4;78.9;56;14.2;3.4
12/08/2023;null;1019.8;7.4;17.9;15.5;14.2;60;35;12.2;3.5
13/08/2023;null;1025.1;2.7;15;11.1;7.7;57.2;39;7.1;2.5
14/08/2023;null;1021.7;7.5;16.8;13.1;7.5;69.3;56;6.5;2.2
15/08/2023;null;1018.5;11.6;18.2;14.7;10.2;81.8;67;8.1;2.5
16/08/2023;null;1016.1;14.2;19.4;17.3;14.3;82;72;8.6;4
17/08/2023;null;1011.2;14.7;21.5;18.5;15.1;78.8;68;6.5;2.7
18/08/2023;null;1005.6;14.9;21.6;17.9;16.6;82.3;70;14.9;3
19/08/2023;null;1009.7;7.7;19.5;15.9;13.1;60.9;31;13.9;3.9
20/08/2023;null;1008.9;9.8;23.5;17.5;13;61;49;11.6;3
21/08/2023;null;1010.2;12.7;19.1;17.1;14.8;75.6;64;5.7;2.2
22/08/2023;null;1001.8;15;27.9;19.4;16.2;76.3;54;14.2;5.7
23/08/2023;null;1001.6;15.6;28.7;18.4;16.3;83.9;52;20;2.4
24/08/2023;null;1010.2;11;18;16.1;15.1;72.6;45;10.5;3.9
25/08/2023;null;1017.4;6;16.6;12.8;9.7;65.5;35;9.6;2.6
26/08/2023;null;1021.2;4.6;15.7;11.3;7.7;64.7;37;12.1;3
27/08/2023;null;1025;2.9;15.5;10.6;6.7;60.2;37;10.5;3.4
28/08/2023;null;1025.4;6;15.7;11.1;6.5;71.3;57;8;2.7
29/08/2023;null;1022.5;10;16.9;14.9;11.2;72.7;60;9.7;5
30/08/2023;null;1017.2;12.8;19.3;16.3;12.9;80.2;66;10.1;3.8
31/08/2023;null;1016.9;13.4;26.5;17.8;13.1;77.2;38;10.8;1.9
01/09/2023;null;1016.8;13.9;18.3;16.8;14.8;83.3;80;12.9;4.8
02/09/2023;null;1010.2;14.6;22.5;18.2;16.5;80.1;57;14.1;4.6
03/09/2023;null;1009.7;15.3;19;17.6;16.7;86.1;85;8.8;2
04/09/2023;null;1006.3;16.2;20.8;18.4;17.3;87;86;14.9;3.6
05/09/2023;null;1020.6;10.9;17.1;null;14.3;74.6;61;17;5.6
06/09/2023;null;1026.4;10.7;17.8;15;11.4;76.1;64;17.7;4.7
07/09/2023;null;1018.2;13.5;18.5;17.7;15.7;76.4;69;22.8;11.8
08/09/2023;null;1012.9;14.9;21.4;18.1;16.9;81.6;75;21.3;4.3
09/09/2023;null;1016.6;13.1;16.9;15.8;14.7;83.8;77;9.3;3
10/09/2023;null;1018.1;13.5;19.1;17.2;14.7;79;73;13.2;4.6
11/09/2023;null;1010.6;15.7;21.2;19.1;17.6;80.8;73;12.7;5
12/09/2023;null;1013.5;14.8;23.7;18.9;18.8;77;61;22.4;3.1
13/09/2023;null;1009.4;14.5;18.1;17;15.9;85.3;83;16.2;6.6
14/09/2023;null;1015.5;9.8;16.4;13.5;11.5;78.5;59;19.1;5.7
15/09/2023;null;1019.3;8.5;17.1;13.3;9.1;73.3;56;9.6;2.2
16/09/2023;null;1011.8;12.4;19.7;16.9;13.7;75.2;68;11.9;4.4
17/09/2023;null;1010.1;15;21.4;19;16.1;78;64;10.5;3.4
18/09/2023;null;1011;15.6;29.8;21.4;18.2;70.7;38;12.6;4.1
19/09/2023;null;1015.3;15.9;21.8;19.1;18.2;82.2;67;12.4;5.2
20/09/2023;null;1016.1;16.4;19.9;18.6;17.6;86.9;84;9.9;4.2
21/09/2023;null;1012.6;16.6;21.7;19.2;18.4;84.8;76;13.6;5
22/09/2023;null;1011.3;16.6;24;19.5;18.4;83.6;74;14.3;4.1
23/09/2023;null;1011;16.3;21.1;18.8;17.4;85.4;80;12.2;3.1
24/09/2023;null;null;null;20;null;17.9;84.3;81;10;null
25/09/2023;null;null;null;null;null;null;null;null;null;null
26/09/2023;null;null;null;17.4;null;null;null;86;null;null
27/09/2023;null;1010.6;13.1;18;16.5;15.8;80.9;61;17.4;5.3
28/09/2023;1.4;1019.4;10.7;19.1;15.5;11.4;73.6;68;13.8;3.4
29/09/2023;0;1018.9;13.2;19.8;18.3;15.6;72.2;67;17;8
30/09/2023;0;1016.7;13.6;20.2;17.8;17;76.2;68;12.6;3.6
01/10/2023;0;1016.4;9.5;19.6;15.8;14.2;66.6;48;8.6;2.5
02/10/2023;0;1014.5;7.8;18.6;14.7;10.2;64.4;49;7;.7
03/10/2023;0;1011.3;10.5;19.1;16.9;13.6;66.1;53;12.1;5
